Season,TeamID,G1,G2,G3,G4,G5
2011,3133,L,W,W,L,L
2011,3150,L,W,W,L,L
2011,3156,L,W,W,W,W
2011,3181,W,W,W,W,W
2011,3184,L,L,L,L,L
2011,3196,L,W,W,W,W
2011,3217,W,L,W,L,W
2011,3235,L,W,L,W,W
2011,3256,L,W,W,W,L
2011,3266,L,W,L,W,W
2011,3268,L,W,W,L,W
2011,3277,L,W,W,L,W
2011,3278,L,L,W,L,L
2011,3304,L,L,L,L,W
2011,3328,L,W,L,W,L
2011,3329,L,W,L,L,L
2011,3333,L,L,L,L,L
2011,3343,W,W,W,W,W
2011,3348,L,L,L,L,W
2011,3408,L,W,W,L,W
2011,3431,L,W,W,L,W
2011,3453,W,W,W,W,W
2011,1159,L,L,L,L,W
2011,1216,L,W,W,L,W
2011,1354,L,W,L,W,L
2011,1221,L,W,W,L,W
2011,1115,L,L,W,L,L
2011,1291,L,W,L,L,L
2011,1411,L,W,W,W,L
2011,1357,W,L,W,L,L
2011,1217,L,W,W,L,W
2011,1356,L,W,L,L,W
2011,1312,L,W,L,W,L
2011,1367,L,W,L,L,L
2011,1285,L,W,L,W,L
2011,1178,L,W,W,L,W
2011,1174,L,W,L,W,L
2011,1223,L,W,L,L,L
2011,1172,L,W,W,W,W
2011,1171,L,L,L,L,L
2011,1463,L,W,W,W,L
2011,1389,W,W,W,L,L
2011,1253,L,W,W,W,W
2011,1369,L,W,L,L,W
2011,1451,L,L,W,L,W
2011,1373,L,W,W,L,W
2011,1270,L,W,W,W,L
2011,3139,L,W,W,W,L
2011,3233,L,L,L,W,W
2011,3165,L,L,W,L,L
2011,3140,L,W,W,W,W
2011,3152,W,W,W,W,L
2011,3416,W,W,W,W,W
2011,3263,L,L,L,W,L
2011,3442,L,W,L,L,L
2011,3341,W,W,W,W,W
2011,3115,L,L,L,L,L
2011,3284,L,W,W,W,W
2011,3236,L,W,W,L,L
2011,3296,L,W,W,L,L
2011,3436,L,L,L,W,L
2011,3315,L,W,W,L,W
2011,3454,L,L,W,W,W
2011,3411,L,L,L,L,L
2011,3253,L,L,L,L,W
2011,3192,L,L,L,W,W
2011,3159,L,L,L,L,L
2011,3375,L,W,W,L,L
2011,3414,L,L,L,L,W
2011,3203,L,L,L,L,L
2011,1112,L,W,W,W,W
2011,1123,L,W,W,L,W
2011,1142,L,L,W,L,L
2011,1177,L,L,L,L,L
2011,1181,W,W,W,L,W
2011,1229,L,L,W,L,L
2011,1287,W,W,W,L,W
2011,1333,L,W,L,L,L
2011,1345,L,L,W,W,W
2011,1349,L,W,W,L,L
2011,1440,L,W,W,W,L
2011,1442,L,L,L,L,L
2011,1458,L,L,W,W,W
2011,3153,L,W,L,L,L
2011,3163,W,W,W,W,W
2011,3167,W,W,W,W,W
2011,3208,L,W,L,L,L
2011,3222,L,W,W,W,W
2011,3242,L,W,L,L,W
2011,3248,L,L,L,L,L
2011,3271,L,W,W,W,W
2011,3292,L,W,L,W,W
2011,3305,L,W,L,W,L
2011,3330,L,L,W,W,W
2011,3390,W,W,W,W,W
2011,3435,L,W,W,L,L
2011,3448,L,W,W,W,L
2011,3449,L,L,L,W,L
2011,1170,L,L,L,L,W
2011,1152,L,L,L,L,L
2011,1237,L,W,W,L,W
2011,1460,L,W,L,W,L
2011,1251,L,L,L,L,L
2011,1426,L,L,L,L,W
2011,1234,L,W,L,L,L
2011,1273,L,W,W,L,L
2011,1420,L,L,L,L,L
2011,1366,W,W,W,L,W
2011,3146,L,W,W,W,W
2011,3149,L,W,L,W,L
2011,3412,L,W,L,W,L
2011,3204,L,L,W,L,L
2011,3194,L,L,W,L,L
2011,3275,L,L,W,L,L
2011,3352,L,W,W,W,L
2011,3325,L,W,W,L,L
2011,3312,L,L,L,L,L
2011,3261,L,W,L,W,L
2011,3291,L,L,L,W,W
2011,3300,L,L,L,L,W
2011,3340,L,W,W,W,W
2011,3456,L,L,L,L,W
2011,1153,L,W,W,W,L
2011,1187,L,W,W,L,W
2011,1244,L,L,L,L,L
2011,1293,L,W,W,W,L
2011,1372,L,L,L,W,W
2011,1388,W,L,W,W,L
2011,1390,L,L,W,W,L
2011,1404,L,W,L,W,L
2011,1416,L,L,W,W,W
2011,3360,L,W,W,L,W
2011,3399,L,W,W,W,L
2011,3423,L,W,L,W,W
2011,1407,L,L,L,L,W
2011,1119,L,L,L,L,L
2011,1434,L,W,W,W,L
2011,1300,L,W,L,W,L
2011,1219,L,W,L,L,L
2011,1385,L,W,W,L,W
2011,1360,L,L,L,W,L
2011,1394,W,W,L,L,L
2011,1457,L,L,W,L,L
2011,1105,L,L,L,W,L
2011,1214,W,W,W,W,W
2011,3103,L,W,L,L,L
2011,3429,L,W,W,L,L
2011,3105,L,W,L,W,W
2011,3359,W,W,W,W,W
2011,1126,L,W,W,W,W
2011,1133,L,W,W,L,W
2011,1143,L,W,W,W,W
2011,1202,L,W,W,L,L
2011,1257,L,W,W,L,W
2011,1282,L,L,L,L,W
2011,1294,W,W,W,W,W
2011,1306,L,L,L,L,W
2011,1317,L,W,W,W,W
2011,1455,L,W,L,W,L
2011,3157,L,W,L,L,L
2011,3180,L,W,W,W,W
2011,3207,L,W,L,L,W
2011,3401,L,W,W,W,L
2011,3409,L,L,L,L,L
2011,3410,L,W,L,W,L
2011,1203,L,W,W,L,W
2011,1157,L,W,W,W,L
2011,1103,W,W,W,W,L
2011,1402,L,W,L,L,W
2011,1139,W,W,W,W,W
2011,1209,L,W,L,L,L
2011,1146,L,L,L,L,L
2011,1461,L,L,L,L,W
2011,1113,L,W,W,L,L
2011,1240,L,L,L,L,L
2011,1284,L,L,L,W,W
2011,1125,W,W,W,W,W
2011,1265,L,W,L,L,W
2011,1225,L,W,W,L,W
2011,1315,W,W,W,W,W
2011,3160,L,L,W,W,W
2011,3443,L,W,W,W,L
2011,3322,L,L,W,W,W
2011,1191,L,W,L,L,L
2011,1381,L,L,W,W,W
2011,1428,L,L,L,W,W
2011,3225,L,W,L,W,L
2011,3240,L,W,L,L,L
2011,3311,L,L,L,L,L
2011,1427,W,W,W,W,W
2011,1453,L,L,W,W,L
2011,1375,L,L,W,W,L
2011,1292,L,W,W,L,L
2011,1368,L,W,W,W,L
2011,1310,L,W,L,W,W
2011,3293,L,W,L,L,W
2011,3366,L,W,L,L,W
2011,3419,L,W,W,W,L
2011,3169,L,L,L,L,W
2011,3147,L,W,L,L,L
2011,3391,W,W,W,W,W
2011,3421,L,L,L,W,W
2011,1116,L,L,L,W,W
2011,1281,L,W,L,L,L
2011,1198,L,W,W,L,L
2011,1220,L,W,W,W,L
2011,1192,L,W,L,L,L
2011,3347,L,L,W,W,W
2011,3354,L,W,W,W,W
2011,1129,L,W,W,W,W
2011,1249,L,W,L,L,W
2011,3218,L,W,L,W,L
2011,3313,L,L,L,W,L
2011,3332,L,L,L,L,W
2011,1182,L,L,W,L,L
2011,1347,L,L,L,L,L
2011,3126,L,L,L,W,L
2011,3427,L,W,W,L,W
2011,3175,L,L,L,W,W
2011,1102,L,L,W,W,L
2011,1267,L,W,W,L,W
2011,3418,L,L,L,L,L
2011,3368,L,W,L,L,W
2011,1175,L,L,L,L,L
2011,1358,L,W,W,W,W
2011,3402,L,L,L,L,L
2012,1112,L,W,W,L,W
2012,1280,L,W,W,L,L
2012,1385,L,L,L,W,W
2012,1434,L,W,W,W,L
2012,1184,L,W,L,W,L
2012,1456,L,L,W,L,L
2012,1103,L,W,W,L,L
2012,1401,L,W,L,L,L
2012,1182,L,L,W,L,L
2012,1250,W,W,W,W,W
2012,1251,L,W,W,L,W
2012,1102,L,L,L,L,L
2012,1104,L,W,L,W,W
2012,1113,L,W,W,L,L
2012,1116,L,L,L,W,L
2012,1120,L,W,L,L,L
2012,1124,L,W,W,L,W
2012,1132,L,L,W,W,L
2012,1138,L,W,W,W,L
2012,1143,L,W,L,L,W
2012,1144,L,L,L,L,W
2012,1150,L,L,L,L,W
2012,1155,L,L,W,W,W
2012,1158,L,W,W,W,L
2012,1161,L,W,W,W,L
2012,1163,L,W,W,W,L
2012,1166,W,W,W,W,W
2012,1176,L,W,W,W,W
2012,1177,L,W,L,L,L
2012,1181,L,W,L,W,W
2012,1185,L,L,W,W,W
2012,1193,L,W,W,L,L
2012,1196,L,W,L,L,L
2012,1199,W,W,W,W,W
2012,1201,L,L,L,L,W
2012,1203,L,L,L,W,L
2012,1206,L,W,L,L,W
2012,1208,L,W,W,L,W
2012,1210,L,W,L,W,L
2012,1211,L,W,W,W,W
2012,1220,L,W,L,W,L
2012,1228,L,L,L,W,L
2012,1231,L,W,W,W,W
2012,1232,L,W,L,W,L
2012,1234,L,W,L,W,L
2012,1242,L,W,W,W,W
2012,1243,L,W,W,L,W
2012,1246,L,W,W,W,W
2012,1247,L,W,W,W,L
2012,1249,W,W,W,W,W
2012,1257,W,W,W,W,L
2012,1258,L,W,L,W,W
2012,1266,L,W,L,W,W
2012,1267,L,W,W,W,W
2012,1269,L,W,W,W,L
2012,1274,L,W,W,L,W
2012,1278,L,W,W,L,L
2012,1279,L,W,W,W,W
2012,1281,W,W,W,W,W
2012,1283,L,L,L,L,L
2012,1292,L,L,W,W,W
2012,1295,L,L,L,W,L
2012,1298,L,L,L,L,L
2012,1301,L,W,W,W,W
2012,1304,L,L,L,L,L
2012,1314,L,W,W,W,W
2012,1318,L,W,L,W,L
2012,1326,L,W,W,W,W
2012,1328,L,W,L,L,W
2012,1329,L,W,L,L,W
2012,1335,L,W,W,W,W
2012,1338,L,W,L,W,L
2012,1345,L,W,L,W,W
2012,1347,L,L,L,W,L
2012,1350,L,W,L,W,W
2012,1352,L,W,W,L,W
2012,1353,L,W,L,W,L
2012,1357,L,W,L,L,L
2012,1361,L,W,W,W,W
2012,1376,L,L,L,L,L
2012,1381,L,W,L,L,L
2012,1382,W,W,W,L,W
2012,1386,L,W,L,W,L
2012,1387,L,W,W,W,L
2012,1390,L,W,W,L,W
2012,1391,L,L,W,L,L
2012,1395,L,L,L,W,W
2012,1397,L,W,W,W,W
2012,1403,L,L,L,L,L
2012,1408,L,L,L,L,L
2012,1409,L,L,L,W,W
2012,1418,L,L,W,L,W
2012,1425,L,L,L,L,L
2012,1427,L,W,W,L,W
2012,1429,L,W,W,W,L
2012,1433,W,W,W,W,W
2012,1435,W,W,W,L,W
2012,1437,L,W,L,W,L
2012,1440,L,W,W,W,L
2012,1448,L,L,L,W,L
2012,1452,L,W,W,L,L
2012,1462,L,W,W,W,L
2012,1463,L,L,W,W,L
2012,3102,L,W,L,L,L
2012,3107,W,W,W,W,W
2012,3110,L,W,W,W,W
2012,3112,L,W,L,L,L
2012,3113,L,W,W,L,L
2012,3114,W,W,W,W,W
2012,3119,L,L,W,L,W
2012,3120,L,W,W,L,L
2012,3122,L,W,W,L,W
2012,3124,W,W,W,W,W
2012,3127,L,W,L,L,L
2012,3130,L,L,L,L,W
2012,3131,L,W,W,W,L
2012,3136,W,L,L,L,L
2012,3137,L,L,L,L,W
2012,3138,L,L,W,W,L
2012,3146,L,W,W,L,W
2012,3148,W,W,L,L,L
2012,3149,L,W,L,L,W
2012,3150,L,W,L,L,L
2012,3151,L,W,W,W,L
2012,3153,L,L,L,W,W
2012,3155,L,L,L,L,L
2012,3156,L,W,W,L,L
2012,3158,L,W,L,L,L
2012,3160,L,W,W,L,L
2012,3166,W,W,W,L,W
2012,3168,L,L,L,W,W
2012,3169,L,W,L,L,W
2012,3173,W,W,W,W,W
2012,3174,W,W,W,W,W
2012,3176,L,W,W,W,L
2012,3177,L,W,W,L,L
2012,3181,L,W,W,L,W
2012,3182,L,W,L,L,W
2012,3185,W,W,L,W,W
2012,3193,L,W,W,W,W
2012,3198,L,W,W,W,W
2012,3199,L,L,W,L,L
2012,3207,L,L,W,W,W
2012,3208,L,W,W,L,W
2012,3210,L,W,W,W,W
2012,3211,L,W,W,W,W
2012,3216,L,L,W,W,W
2012,3219,L,W,W,W,W
2012,3229,L,W,W,L,W
2012,3232,L,W,W,W,L
2012,3233,L,W,W,L,W
2012,3235,L,L,W,L,W
2012,3241,L,W,W,W,W
2012,3246,L,W,W,W,W
2012,3247,L,W,L,W,L
2012,3251,W,W,W,W,W
2012,3253,L,W,W,W,L
2012,3254,L,W,L,W,L
2012,3260,L,W,L,W,L
2012,3267,L,W,L,L,W
2012,3268,W,W,W,W,W
2012,3272,L,W,W,W,W
2012,3274,L,W,L,W,W
2012,3276,L,W,L,L,W
2012,3278,L,W,L,L,W
2012,3279,L,L,L,L,L
2012,3280,L,L,L,L,L
2012,3281,L,W,L,L,W
2012,3283,L,W,L,W,W
2012,3286,L,W,W,L,W
2012,3292,L,W,W,W,W
2012,3293,L,W,L,W,L
2012,3301,L,W,W,L,W
2012,3306,L,W,W,W,L
2012,3308,L,L,L,L,W
2012,3313,L,W,W,L,L
2012,3317,L,W,L,L,W
2012,3320,L,L,L,W,L
2012,3321,L,L,L,L,W
2012,3323,L,W,W,W,W
2012,3336,L,W,W,W,W
2012,3340,L,W,L,W,L
2012,3341,W,W,W,W,W
2012,3343,W,W,W,W,W
2012,3350,L,L,W,W,L
2012,3351,L,L,L,L,W
2012,3357,W,W,W,W,W
2012,3359,W,W,W,L,L
2012,3365,L,W,L,W,L
2012,3370,L,W,L,W,W
2012,3371,L,L,W,L,L
2012,3372,L,W,W,W,L
2012,3376,L,W,W,W,L
2012,3390,W,W,W,W,W
2012,3396,L,W,W,W,W
2012,3399,L,W,W,W,W
2012,3403,L,W,W,L,L
2012,3404,W,W,W,W,W
2012,3413,L,L,W,W,L
2012,3417,L,L,L,W,W
2012,3420,L,W,W,W,L
2012,3425,L,W,W,W,W
2012,3429,L,W,W,W,W
2012,3435,L,W,W,L,L
2012,3436,L,L,W,L,L
2012,3437,L,W,W,L,L
2012,3438,L,W,W,W,W
2012,3439,L,L,L,L,L
2012,3441,L,W,L,W,W
2012,3452,L,W,W,W,W
2012,3453,W,W,W,W,W
2012,3456,L,L,L,L,L
2012,3458,L,W,L,L,L
2012,3459,L,W,W,L,L
2012,3463,L,L,W,L,L
2012,1119,L,L,L,L,W
2012,1316,L,W,W,W,L
2012,1286,L,W,L,L,L
2012,1367,L,W,W,L,W
2012,1270,L,W,W,L,L
2012,1411,L,W,W,L,W
2012,1224,L,W,L,W,W
2012,1389,L,L,L,L,L
2012,1414,L,W,L,L,W
2012,1223,L,W,L,L,W
2012,1300,L,W,W,W,L
2012,1205,L,L,L,W,L
2012,1221,L,W,W,W,W
2012,1285,W,W,W,W,W
2012,1162,W,L,L,L,L
2012,1299,L,L,L,W,L
2012,1340,L,L,W,W,W
2012,1410,L,L,L,L,W
2012,1125,W,W,W,W,W
2012,1227,L,L,L,L,W
2012,1346,L,W,W,W,L
2012,1238,L,L,L,L,L
2012,1239,L,L,W,W,W
2012,1229,L,W,W,W,L
2012,1271,L,L,L,W,L
2012,1348,L,W,W,L,L
2012,1459,L,W,W,L,W
2012,1197,L,W,W,L,L
2012,1186,L,W,W,L,W
2012,1254,W,W,W,L,W
2012,1260,L,L,L,L,W
2012,1392,L,W,W,W,W
2012,1183,L,L,L,W,W
2012,1152,L,L,L,W,L
2012,1406,L,L,L,L,L
2012,1149,L,W,W,L,W
2012,1265,L,W,W,W,L
2012,1248,L,W,L,W,L
2012,1117,L,W,W,L,L
2012,1404,L,L,L,W,L
2012,1417,L,W,W,W,L
2012,1291,W,L,L,W,L
2012,1106,L,W,W,L,L
2012,1189,L,W,W,L,L
2012,1399,L,W,L,W,W
2012,1137,L,W,W,W,W
2012,1419,W,L,L,L,L
2012,1369,L,W,L,L,L
2012,1305,L,W,W,W,W
2012,1122,L,W,W,W,L
2012,1362,L,W,W,L,W
2012,1255,L,L,L,L,L
2012,1421,W,W,W,W,W
2012,1377,L,W,L,L,L
2012,1277,W,W,W,L,L
2012,1131,L,W,W,L,L
2012,1460,L,L,L,W,L
2012,1226,L,L,L,L,L
2012,1394,W,L,L,L,W
2012,1420,L,L,L,L,W
2012,1107,L,W,W,W,L
2012,1296,L,W,L,W,L
2012,1174,L,W,W,W,W
2012,1110,L,W,W,L,W
2012,1351,L,W,W,L,L
2012,1171,L,L,L,L,W
2012,1216,L,W,L,L,W
2012,1136,L,L,L,L,L
2012,1441,L,W,W,W,W
2012,1413,L,L,L,W,L
2012,1165,L,W,L,W,L
2012,1443,W,W,W,W,W
2012,1398,L,W,L,W,W
2012,1146,L,L,W,L,L
2012,1126,L,W,W,W,W
2012,1195,L,W,W,L,L
2012,1422,L,W,L,L,L
2012,1407,L,W,W,L,L
2012,1105,L,L,W,L,L
2012,1114,L,W,L,W,W
2012,1319,L,L,L,L,L
2012,1169,L,L,L,L,W
2012,1431,L,W,L,L,L
2012,1140,L,W,W,L,W
2012,1384,L,L,W,L,L
2012,1204,L,W,L,L,W
2012,1332,L,W,W,W,W
2012,1284,L,W,W,W,L
2012,1154,L,L,W,W,L
2012,1259,W,W,W,W,L
2012,1331,L,W,W,W,W
2012,1288,L,W,W,L,W
2012,1148,L,W,W,L,W
2012,3252,W,L,L,L,L
2012,3200,L,W,L,L,L
2012,3206,L,W,L,W,L
2012,3204,L,L,L,W,L
2012,3415,L,L,L,L,L
2012,3409,L,W,L,W,W
2012,3447,L,L,L,L,L
2012,3273,W,W,L,L,L
2012,3356,L,L,L,W,L
2012,3224,L,W,W,W,W
2012,3291,L,L,W,W,W
2012,3192,L,L,L,W,L
2012,3344,L,L,L,L,L
2012,3159,L,L,W,W,L
2012,3389,L,W,L,W,L
2012,3310,L,W,W,W,L
2012,3231,L,L,W,L,L
2012,3263,L,W,W,L,L
2012,3202,L,W,W,L,W
2012,3342,W,W,L,L,L
2012,3412,L,W,L,L,L
2012,3236,L,L,L,W,L
2012,3172,L,W,W,L,W
2012,3398,L,L,W,L,L
2012,3187,L,W,W,W,W
2012,3319,W,L,L,L,W
2012,3315,W,W,W,W,W
2012,3170,L,W,W,W,W
2012,3362,L,L,L,W,L
2012,3132,L,W,W,L,W
2012,3348,L,L,L,L,L
2012,3258,L,W,L,L,L
2012,3388,L,W,W,L,W
2012,3140,W,W,L,W,W
2012,3384,L,W,L,W,W
2012,3318,L,W,L,W,W
2012,3392,L,L,L,L,L
2012,3239,L,W,L,W,L
2012,3378,L,W,W,L,W
2012,3255,W,W,L,L,L
2012,3395,L,W,W,W,W
2012,3106,L,W,W,L,W
2012,3220,L,L,W,L,W
2012,3264,L,L,W,W,L
2012,3433,L,W,L,L,W
2012,3123,L,L,L,L,W
2012,3178,L,W,W,W,W
2012,3299,L,W,L,W,W
2012,3223,L,L,L,L,L
2012,3346,L,W,L,L,W
2012,3287,L,L,W,L,W
2012,3250,L,W,W,W,W
2012,3422,L,L,L,W,L
2012,3430,L,W,L,W,L
2012,3180,L,W,W,W,W
2012,3152,L,L,L,L,W
2012,3245,L,L,W,L,L
2012,3259,L,L,L,L,W
2012,3387,L,W,L,W,L
2012,3410,L,W,W,W,L
2012,3196,L,W,L,W,W
2012,3116,W,L,W,L,W
2012,3316,L,W,W,W,W
2012,3240,L,L,L,L,L
2012,3427,L,L,L,W,L
2012,3256,L,W,W,L,L
2012,3339,L,W,L,W,L
2012,3423,L,W,W,W,L
2012,3191,L,L,L,L,L
2012,3369,L,W,L,L,L
2012,3135,L,L,W,L,L
2012,3222,L,L,W,L,L
2012,3411,L,W,L,L,L
2012,3426,W,L,L,L,L
2012,3161,L,L,W,L,L
2012,3141,L,W,W,W,W
2012,3103,L,W,W,L,L
2012,3450,L,W,W,L,W
2012,3414,L,W,L,W,L
2012,3349,L,W,L,W,W
2012,3386,L,W,W,W,L
2012,3298,W,W,W,W,L
2012,3248,L,L,L,L,L
2012,3373,L,W,W,L,W
2012,3285,L,L,L,W,W
2012,3167,W,L,W,W,L
2012,3364,W,W,W,W,L
2012,3195,W,W,W,W,W
2012,3419,L,L,L,L,W
2012,3228,L,L,W,L,W
2012,3400,L,W,W,W,L
2012,3275,L,W,L,W,W
2012,3190,L,L,W,L,W
2012,3307,L,W,W,L,L
2012,3125,L,L,W,W,W
2012,3449,L,W,W,L,W
2012,3270,W,W,W,W,W
2012,3288,L,L,L,L,L
2012,3201,W,W,W,W,W
2012,3461,L,W,L,L,L
2012,3105,L,L,W,W,W
2012,3162,L,L,L,L,W
2012,3277,L,W,W,W,W
2012,3111,L,W,W,L,W
2012,3330,L,W,W,L,L
2012,3300,L,L,L,L,L
2012,3464,L,L,L,L,L
2012,3295,L,W,W,L,L
2012,3165,W,L,L,L,W
2012,3454,L,L,L,W,W
2012,3244,L,W,L,L,L
2012,3221,L,W,W,W,L
2012,1142,L,W,W,W,L
2012,1159,L,L,L,W,L
2012,1173,L,W,W,L,W
2012,1191,L,W,W,L,W
2012,1207,L,W,L,W,W
2012,1214,L,W,W,L,L
2012,1222,L,W,W,W,L
2012,1235,L,W,L,W,W
2012,1236,L,W,L,L,L
2012,1253,W,W,W,L,W
2012,1261,L,W,L,L,L
2012,1264,L,L,W,W,L
2012,1308,W,W,W,W,L
2012,1320,L,W,W,L,L
2012,1323,L,W,W,L,L
2012,1333,L,W,W,W,W
2012,1336,L,L,L,L,L
2012,1339,L,W,L,L,L
2012,1344,L,L,W,W,L
2012,1355,W,W,W,W,W
2012,1371,L,W,L,L,W
2012,1378,L,W,L,W,W
2012,1393,L,W,W,W,W
2012,1439,L,W,L,L,L
2012,1447,L,W,L,W,W
2012,1449,L,L,W,W,W
2012,1458,L,W,W,W,W
2012,1464,L,W,L,W,L
2012,3104,L,L,L,L,W
2012,3133,L,W,W,W,L
2012,3188,L,L,W,W,W
2012,3214,W,W,W,W,W
2012,3227,L,W,L,W,L
2012,3234,L,W,W,W,W
2012,3243,L,W,L,L,L
2012,3266,L,W,L,L,L
2012,3304,L,W,W,W,W
2012,3314,L,W,L,L,W
2012,3352,L,W,L,W,W
2012,3374,L,W,L,W,L
2012,3375,L,W,L,L,W
2012,3382,L,W,W,W,W
2012,3401,L,W,W,L,L
2012,3406,L,L,L,L,L
2012,3424,L,W,W,W,W
2012,3431,W,W,W,W,L
2012,3455,L,W,W,L,L
2012,3462,L,W,L,L,W
2012,1363,L,L,L,L,L
2012,1127,L,W,L,L,W
2012,1442,L,W,W,W,W
2012,1342,W,W,L,W,L
2012,1457,L,W,L,L,L
2012,1139,L,W,W,L,W
2012,1366,L,W,W,W,W
2012,1212,W,L,L,L,L
2012,1303,L,L,L,L,L
2012,1225,L,W,W,L,W
2012,1311,L,L,L,W,W
2012,1312,L,W,W,W,W
2012,1375,L,W,L,W,W
2012,1294,L,L,W,L,W
2012,1330,L,W,L,W,W
2012,1290,W,W,W,L,W
2012,1167,W,W,W,L,W
2012,1194,L,L,L,L,L
2012,1192,W,L,L,L,L
2012,1444,L,W,W,L,L
2012,1383,L,L,L,W,W
2012,1436,W,W,W,W,L
2012,1200,L,L,W,L,L
2012,1190,L,W,W,W,W
2012,1343,W,W,W,W,L
2012,1209,L,W,W,L,W
2012,1244,L,L,L,L,L
2012,1359,L,L,L,W,L
2012,3311,L,W,L,W,L
2012,3294,L,W,W,W,W
2012,3434,L,W,L,W,L
2012,3338,L,L,L,L,L
2012,3179,L,W,W,W,W
2012,3217,W,W,W,W,L
2012,3171,L,W,W,L,L
2012,3290,L,W,W,W,W
2012,3394,L,W,L,L,L
2012,3115,L,L,L,L,L
2012,3205,L,L,W,L,L
2012,3164,L,W,W,W,W
2012,3108,L,W,W,W,L
2012,3416,L,L,L,L,L
2012,3385,L,W,W,W,W
2012,3249,L,L,W,L,L
2012,3443,L,W,L,L,L
2012,3139,L,W,L,L,L
2012,3226,W,W,W,W,L
2012,3322,L,L,W,L,L
2012,3184,L,W,L,L,L
2012,1133,L,L,L,L,L
2012,1153,L,W,W,W,W
2012,1156,L,W,W,L,L
2012,1170,W,L,L,L,L
2012,1241,L,W,L,L,L
2012,1268,L,W,L,L,L
2012,1321,L,W,L,W,L
2012,1325,W,W,W,W,L
2012,1400,L,W,L,W,W
2012,1438,L,W,L,L,W
2012,1455,L,W,W,W,W
2012,3129,L,W,L,W,L
2012,3163,W,W,W,L,W
2012,3203,L,L,L,L,L
2012,3242,L,W,L,L,W
2012,3257,L,W,W,W,L
2012,3269,L,W,W,L,L
2012,3282,L,W,W,W,W
2012,3312,L,W,W,L,W
2012,3326,L,W,L,W,L
2012,3328,L,W,L,W,L
2012,3329,L,W,W,W,L
2012,3331,L,W,W,W,W
2012,3332,L,L,W,L,L
2012,3333,L,L,L,W,L
2012,3335,L,W,W,L,W
2012,3345,W,W,W,W,W
2012,3353,L,W,W,W,W
2012,3355,W,W,W,W,W
2012,3393,L,W,L,L,W
2012,3397,W,W,W,W,L
2012,3405,L,W,W,W,L
2012,3428,L,W,W,L,L
2012,3457,L,W,W,L,W
2012,3460,L,W,L,L,W
2012,1123,L,W,W,L,L
2012,1322,L,L,W,L,L
2012,1282,L,L,L,L,L
2012,1453,L,W,W,W,W
2012,1252,L,W,L,L,L
2012,1151,L,W,L,L,L
2012,1145,L,L,L,W,L
2012,1240,L,W,W,W,W
2012,1423,L,W,L,L,L
2012,1287,L,W,W,W,L
2012,1380,W,W,L,W,W
2012,1368,W,W,L,L,W
2012,1415,L,W,L,W,W
2012,1354,L,L,L,L,L
2012,3209,L,L,W,L,L
2012,3451,L,L,L,L,L
2012,3117,L,L,W,L,W
2012,3354,L,W,L,W,L
2012,3334,L,W,L,W,W
2012,3324,L,L,L,L,W
2012,3186,L,L,L,L,L
2012,3444,L,W,L,W,L
2012,3296,L,W,W,L,L
2012,3325,L,W,L,L,W
2012,3367,L,W,L,W,L
2012,3142,L,W,W,L,W
2012,3383,L,W,L,L,L
2012,3237,L,W,L,L,L
2012,3143,L,W,W,L,W
2012,3363,L,L,L,W,W
2012,3337,L,W,L,W,L
2012,3284,L,W,W,W,W
2012,3381,L,L,L,L,W
2012,3407,L,L,L,L,L
2012,1130,L,L,W,L,L
2012,1172,W,W,W,W,W
2012,1198,L,W,L,L,L
2012,1202,L,W,L,W,L
2012,1218,L,W,L,L,L
2012,1276,L,W,W,W,L
2012,1293,W,W,W,W,W
2012,1310,L,W,L,W,L
2012,1315,W,W,W,W,W
2012,1360,L,W,L,W,L
2012,1396,L,W,W,L,W
2012,1424,L,W,W,L,W
2012,1454,L,W,W,W,W
2012,3157,L,L,L,L,W
2012,3197,L,W,W,W,L
2012,3261,L,W,W,L,W
2012,3361,W,W,W,W,L
2012,3408,L,W,W,W,L
2012,1324,L,W,W,L,W
2012,1135,L,L,W,L,L
2012,1306,L,W,L,W,W
2012,1187,L,W,W,W,L
2012,1374,L,W,L,L,W
2012,1416,L,W,W,L,W
2012,1175,L,W,L,W,W
2012,1450,L,W,L,L,W
2012,1430,L,L,W,W,W
2012,1188,W,L,W,W,L
2012,1164,L,L,W,L,L
2012,1313,W,W,W,W,W
2012,1273,L,W,L,W,L
2012,1178,W,W,W,W,W
2012,1219,L,W,W,L,W
2012,1372,L,W,W,W,W
2012,3391,L,W,W,L,L
2012,3194,L,W,W,W,L
2012,3225,L,W,W,W,L
2012,3145,L,L,L,L,L
2012,3368,L,W,L,W,L
2012,3442,L,W,L,L,L
2012,1157,L,W,L,L,W
2012,1179,L,W,L,W,L
2012,1180,L,W,W,W,W
2012,1217,W,W,L,W,W
2012,1245,L,W,L,W,L
2012,1272,W,W,W,W,W
2012,1275,L,L,L,L,W
2012,1337,L,W,W,L,L
2012,1364,L,W,W,W,W
2012,1388,W,W,W,W,L
2012,1451,L,W,L,W,W
2012,1461,L,L,W,W,L
2012,3183,L,W,L,L,W
2012,3448,L,W,W,W,L
2012,1237,L,L,W,W,W
2012,1141,L,W,W,L,W
2012,1111,L,W,L,L,W
2012,1115,L,W,W,W,W
2012,1370,W,W,L,W,W
2012,1365,L,L,L,L,L
2012,1356,L,L,L,L,L
